
annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
4823,1,886,2025-11-02T13:22:55.654641Z,microsoft.txt,"[{""text"":""""}]",4823,Ambiguous,,"{""choices"":[""APPI"",""PDPA"",""LGPD"",""DPDP"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","For more information about accessing these controls, see Account Privacy Settings.",2025-11-02T13:22:55.654641Z,"['APPI', 'PDPA', 'LGPD', 'DPDP', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'PDPA', 'LGPD', 'DPDP', 'CCPA', 'Other', 'GDPR', 'HIPAA']","For more information about accessing these controls, see Account Privacy Settings.",82,"APPI, PDPA, LGPD, DPDP, CCPA, Other, GDPR, HIPAA","['Art.12', 'Art.15']",False
695,1,79,2025-11-02T13:22:54.737566Z,atlassian.txt,"[{""text"":""""}]",695,Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}",Third party integrations and visibility.,2025-11-02T13:22:54.737566Z,"['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']",Third party integrations and visibility.,40,"APPI, DPDP, CCPA, PDPA, LGPD, Other, HIPAA, GDPR",[],False
1556,1,118,2025-11-02T13:22:54.917913Z,crawford and company.txt,"[{""text"":""""}]",1556,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","The Privacy Advisory Committee is led by the Chief Privacy Officer, and membership includes all internal Data Protection Officers and Data Privacy Officers, as well as representatives from key departments, including the Ethics & Compliance Office, Legal, Information Technology and Information Security.",2025-11-02T13:22:54.917913Z,"['DPDP', 'CCPA', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'CCPA', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","The Privacy Advisory Committee is led by the Chief Privacy Officer, and membership includes all internal Data Protection Officers and Data Privacy Officers, as well as representatives from key departments, including the Ethics & Compliance Office, Legal, Information Technology and Information Security.",303,"DPDP, CCPA, PDPA, APPI, LGPD, Other, GDPR, HIPAA","['Art.12', 'Art.32', 'Art.37']",False
5274,1,1337,2025-11-02T13:22:55.961001Z,microsoft.txt,"[{""text"":""""}]",5274,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","App activity, such as which programs are launched on a device, how long they run, and how quickly they respond to input.",2025-11-02T13:22:55.961001Z,"['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","App activity, such as which programs are launched on a device, how long they run, and how quickly they respond to input.",120,"APPI, DPDP, CCPA, PDPA, LGPD, Other, GDPR, HIPAA",[],False
9422,1,172,2025-11-02T13:22:57.127311Z,zoom.txt,"[{""text"":""""}]",9422,Ambiguous,,"{""choices"":[""PDPA"",""DPDP"",""LGPD"",""CCPA"",""APPI"",""Other"",""GDPR"",""HIPAA""]}","Zoom’s process for contracting with third-party subprocessors Zoom requires its Subprocessors to process your Personal Data in accordance with the applicable data protection law and to satisfy equivalent obligations as those required of Zoom as a data processor and outlined in Zoom's Data Processing Agreement (“DPA”), including but not limited to the requirements to: ● process Personal Data following data controller's (i.e., Customer's) documented ● instructions (as communicated in writing to the relevant Subprocessor by Zoom); in connection with the subprocessing activities, use only personnel who are reliable and subject to a contractually binding obligation to observe data privacy and security, to the extent applicable, under applicable data protection laws; ● promptly inform Zoom about any security breach; and ● cooperate with Zoom to address requests from data controllers, data subjects, or data protection authorities, as applicable.",2025-11-02T13:22:57.127311Z,"['PDPA', 'DPDP', 'LGPD', 'CCPA', 'APPI', 'Other', 'GDPR', 'HIPAA']","['PDPA', 'DPDP', 'LGPD', 'CCPA', 'APPI', 'Other', 'GDPR', 'HIPAA']","Zoom’s process for contracting with third-party subprocessors Zoom requires its Subprocessors to process your Personal Data in accordance with the applicable data protection law and to satisfy equivalent obligations as those required of Zoom as a data processor and outlined in Zoom's Data Processing Agreement (“DPA”), including but not limited to the requirements to: ● process Personal Data following data controller's (i.e., Customer's) documented ● instructions (as communicated in writing to the relevant Subprocessor by Zoom); in connection with the subprocessing activities, use only personnel who are reliable and subject to a contractually binding obligation to observe data privacy and security, to the extent applicable, under applicable data protection laws; ● promptly inform Zoom about any security breach; and ● cooperate with Zoom to address requests from data controllers, data subjects, or data protection authorities, as applicable.",952,"PDPA, DPDP, LGPD, CCPA, APPI, Other, GDPR, HIPAA","['Art.4', 'Art.6', 'Art.30', 'Art.32']",False
5011,1,1074,2025-11-02T13:22:55.697184Z,microsoft.txt,"[{""text"":""""}]",5011,Non-Compliant,,"{""choices"":[""LGPD"",""DPDP"",""APPI"",""PDPA"",""CCPA"",""HIPAA"",""Other"",""GDPR""]}",There are two levels of diagnostic and activity data: Required diagnostic data and Optional diagnostic data.,2025-11-02T13:22:55.697184Z,"['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'HIPAA', 'Other', 'GDPR']","['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'HIPAA', 'Other', 'GDPR']","Employees that violate this Policy may be subject to disciplinary action, subject to applicable local law and employment terms.",127,"LGPD, DPDP, APPI, PDPA, CCPA, HIPAA, Other, GDPR",[],False
2703,1,409,2025-11-02T13:22:55.173536Z,intel.txt,"[{""text"":""""}]",2703,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",Where is this The personal information described in this section may be processed in personal every territory where Intel group members or their processors (meaning information processors that are also members of the Intel group) are located.,2025-11-02T13:22:55.173536Z,"['DPDP', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",Where is this The personal information described in this section may be processed in personal every territory where Intel group members or their processors (meaning information processors that are also members of the Intel group) are located.,242,"DPDP, CCPA, APPI, PDPA, LGPD, GDPR, HIPAA, Other","['Art.4', 'Art.12']",False
3341,1,118,2025-11-02T13:22:55.321466Z,meta.txt,"[{""text"":""""}]",3341,Compliant,,"{""choices"":[""APPI"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}",The information we use for this process is used to create the feature.,2025-11-02T13:22:55.321466Z,"['APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']",The information we use for this process is used to create the feature.,70,"APPI, DPDP, LGPD, PDPA, CCPA, Other, GDPR, HIPAA",['Art.12'],False
1590,1,6,2025-11-02T13:22:54.927943Z,deutsche bank.txt,"[{""text"":""""}]",1590,Ambiguous,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""Other"",""GDPR"",""LGPD"",""HIPAA""]}",1. Who is responsible for the data processing and who can I contact in this regard?,2025-11-02T13:22:54.927943Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'Other', 'GDPR', 'LGPD', 'HIPAA']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'Other', 'GDPR', 'LGPD', 'HIPAA']",1. Who is responsible for the data processing and who can I contact in this regard?,83,"CCPA, DPDP, PDPA, APPI, Other, GDPR, LGPD, HIPAA",['Art.4'],False
2171,1,194,2025-11-02T13:22:55.057823Z,hp.txt,"[{""text"":""""}]",2171,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""Other"",""LGPD"",""HIPAA"",""GDPR""]}","Embedded Web links Emails from HP, Internet keyboard keys preconfigured by HP, and promotional icons preinstalled on your PC desktop often use links designed to lead you to a relevant area on the web, after redirection through HP’s servers.",2025-11-02T13:22:55.057823Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'Other', 'LGPD', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'Other', 'LGPD', 'HIPAA', 'GDPR']","Embedded Web links Emails from HP, Internet keyboard keys preconfigured by HP, and promotional icons preinstalled on your PC desktop often use links designed to lead you to a relevant area on the web, after redirection through HP’s servers.",240,"APPI, DPDP, PDPA, CCPA, Other, LGPD, HIPAA, GDPR",[],False
3322,1,99,2025-11-02T13:22:55.311574Z,meta.txt,"[{""text"":""""}]",3322,Ambiguous,,"{""choices"":[""PDPA"",""CCPA"",""DPDP"",""Other"",""APPI"",""LGPD"",""GDPR"",""HIPAA""]}","4 Information that we collect and receive if you use or in‐ teract with our Products but don't have an account Even if you don't have an account, you may interact with or use Meta Products[3].",2025-11-02T13:22:55.311574Z,"['PDPA', 'CCPA', 'DPDP', 'Other', 'APPI', 'LGPD', 'GDPR', 'HIPAA']","['PDPA', 'CCPA', 'DPDP', 'Other', 'APPI', 'LGPD', 'GDPR', 'HIPAA']","4 Information that we collect and receive if you use or in‐ teract with our Products but don't have an account Even if you don't have an account, you may interact with or use Meta Products[3].",192,"PDPA, CCPA, DPDP, Other, APPI, LGPD, GDPR, HIPAA",['Art.12'],False
4078,1,141,2025-11-02T13:22:55.486215Z,microsoft.txt,"[{""text"":""""}]",4078,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""APPI"",""LGPD"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}",We use data to develop new products.,2025-11-02T13:22:55.486215Z,"['DPDP', 'CCPA', 'APPI', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'CCPA', 'APPI', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']",We use data to develop new products.,36,"DPDP, CCPA, APPI, LGPD, PDPA, Other, GDPR, HIPAA",[],False
5011,1,1074,2025-11-02T13:22:55.697184Z,microsoft.txt,"[{""text"":""""}]",5011,Non-Compliant,,"{""choices"":[""LGPD"",""DPDP"",""APPI"",""PDPA"",""CCPA"",""HIPAA"",""Other"",""GDPR""]}",There are two levels of diagnostic and activity data: Required diagnostic data and Optional diagnostic data.,2025-11-02T13:22:55.697184Z,"['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'HIPAA', 'Other', 'GDPR']","['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'HIPAA', 'Other', 'GDPR']","If you’d like to close your Robinhood account, navigate to Deactivate Your Account in Settings.",95,"LGPD, DPDP, APPI, PDPA, CCPA, HIPAA, Other, GDPR",[],False
8827,1,256,2025-11-02T13:22:56.964152Z,tiktok.txt,"[{""text"":""""}]",8827,Non-Compliant,,"{""choices"":[""Other"",""APPI"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""HIPAA"",""GDPR""]}",This may include removing content or suspending or banning your account if we determine that you are violating our Terms or Guidelines.,2025-11-02T13:22:56.964152Z,"['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']","['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']",This may include removing content or suspending or banning your account if we determine that you are violating our Terms or Guidelines.,135,"Other, APPI, DPDP, LGPD, PDPA, CCPA, HIPAA, GDPR",[],False
4957,1,1020,2025-11-02T13:22:55.685746Z,microsoft.txt,"[{""text"":""""}]",4957,Ambiguous,,"{""choices"":[""APPI"",""PDPA"",""DPDP"",""CCPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}","If you store content in a private folder, the content will be private.",2025-11-02T13:22:55.685746Z,"['APPI', 'PDPA', 'DPDP', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['APPI', 'PDPA', 'DPDP', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","If you store content in a private folder, the content will be private.",70,"APPI, PDPA, DPDP, CCPA, LGPD, Other, HIPAA, GDPR",[],False
7255,1,43,2025-11-02T13:22:56.416497Z,phillips.txt,"[{""text"":""""}]",7255,Ambiguous,,"{""choices"":[""GDPR"",""DPDP"",""CCPA"",""PDPA"",""HIPAA"",""Other"",""APPI"",""LGPD""]}","Additionally, third-party contracts are being updated to reflect that third parties must not process personal data except on instructions from the controller as relayed by Philips.",2025-11-02T13:22:56.416497Z,"['GDPR', 'DPDP', 'CCPA', 'PDPA', 'HIPAA', 'Other', 'APPI', 'LGPD']","['GDPR', 'DPDP', 'CCPA', 'PDPA', 'HIPAA', 'Other', 'APPI', 'LGPD']","Additionally, third-party contracts are being updated to reflect that third parties must not process personal data except on instructions from the controller as relayed by Philips.",180,"GDPR, DPDP, CCPA, PDPA, HIPAA, Other, APPI, LGPD","['Art.4', 'Art.6']",False
3109,1,189,2025-11-02T13:22:55.266103Z,mercedes benz.txt,"[{""text"":""""}]",3109,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""APPI"",""Other"",""GDPR"",""HIPAA""]}",Enforceable Rights for Data Subjects All rights of the data subjects and obligations of the Group companies listed in this section 10 are third party beneficiary rights for the data subject.,2025-11-02T13:22:55.266103Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'Other', 'GDPR', 'HIPAA']",Enforceable Rights for Data Subjects All rights of the data subjects and obligations of the Group companies listed in this section 10 are third party beneficiary rights for the data subject.,190,"DPDP, PDPA, CCPA, LGPD, APPI, Other, GDPR, HIPAA",['Art.12'],False
2332,1,38,2025-11-02T13:22:55.092763Z,intel.txt,"[{""text"":""""}]",2332,Ambiguous,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""GDPR"",""Other"",""CCPA"",""LGPD"",""HIPAA""]}","We will not process personal information in a way that is incompatible with those purposes, except in accordance with applicable data protection laws or with the individual's consent.",2025-11-02T13:22:55.092763Z,"['PDPA', 'DPDP', 'APPI', 'GDPR', 'Other', 'CCPA', 'LGPD', 'HIPAA']","['PDPA', 'DPDP', 'APPI', 'GDPR', 'Other', 'CCPA', 'LGPD', 'HIPAA']","We will not process personal information in a way that is incompatible with those purposes, except in accordance with applicable data protection laws or with the individual's consent.",183,"PDPA, DPDP, APPI, GDPR, Other, CCPA, LGPD, HIPAA","['Art.6', 'Art.12']",False
5259,1,1322,2025-11-02T13:22:55.959001Z,microsoft.txt,"[{""text"":""""}]",5259,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""HIPAA"",""GDPR"",""Other""]}","Required diagnostic data includes information about your device, its settings and capabilities, and whether it is performing properly.",2025-11-02T13:22:55.959001Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'GDPR', 'Other']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'GDPR', 'Other']","Required diagnostic data includes information about your device, its settings and capabilities, and whether it is performing properly.",134,"APPI, DPDP, PDPA, CCPA, LGPD, HIPAA, GDPR, Other",['Art.12'],False
5518,1,1581,2025-11-02T13:22:56.018918Z,microsoft.txt,"[{""text"":""""}]",5518,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",Security and safety features Device encryption.,2025-11-02T13:22:56.018918Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",Security and safety features Device encryption.,47,"DPDP, PDPA, APPI, CCPA, LGPD, GDPR, HIPAA, Other",['Art.32'],False
1501,1,63,2025-11-02T13:22:54.905521Z,crawford and company.txt,"[{""text"":""""}]",1501,Ambiguous,,"{""choices"":[""PDPA"",""DPDP"",""CCPA"",""APPI"",""LGPD"",""HIPAA"",""GDPR"",""Other""]}",Vendors and Subprocessors may only be engaged if they are capable of meeting adequate standards and providing appropriate safeguards for Personal Data.,2025-11-02T13:22:54.905521Z,"['PDPA', 'DPDP', 'CCPA', 'APPI', 'LGPD', 'HIPAA', 'GDPR', 'Other']","['PDPA', 'DPDP', 'CCPA', 'APPI', 'LGPD', 'HIPAA', 'GDPR', 'Other']",Vendors and Subprocessors may only be engaged if they are capable of meeting adequate standards and providing appropriate safeguards for Personal Data.,151,"PDPA, DPDP, CCPA, APPI, LGPD, HIPAA, GDPR, Other","['Art.4', 'Art.8', 'Art.46']",False
8746,1,175,2025-11-02T13:22:56.945746Z,tiktok.txt,"[{""text"":""""}]",8746,Non-Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","Upon your request, we will cease to display, publish, transmit, disseminate, and/or open the access to your personal data to third parties.",2025-11-02T13:22:56.945746Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","Upon your request, we will cease to display, publish, transmit, disseminate, and/or open the access to your personal data to third parties.",139,"APPI, DPDP, PDPA, CCPA, LGPD, Other, GDPR, HIPAA","['Art.4', 'Art.15']",False
6988,1,28,2025-11-02T13:22:56.358073Z,paypal.txt,"[{""text"":""""}]",6988,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""LGPD"",""CCPA"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}","Transaction and experience information – When you use our Services or access our Sites, for example, to make purchases from merchants, to receive money, to process payments, or to send money to friends and family, we collect information about the transaction, as well as other information associated with the transaction such as amount sent or requested, amount paid for products or services, merchant information, including information about any funding instruments used to complete the transaction, Device Information, Technical Usage Data, and Geolocation Information.",2025-11-02T13:22:56.358073Z,"['APPI', 'DPDP', 'LGPD', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'LGPD', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","Transaction and experience information – When you use our Services or access our Sites, for example, to make purchases from merchants, to receive money, to process payments, or to send money to friends and family, we collect information about the transaction, as well as other information associated with the transaction such as amount sent or requested, amount paid for products or services, merchant information, including information about any funding instruments used to complete the transaction, Device Information, Technical Usage Data, and Geolocation Information.",571,"APPI, DPDP, LGPD, CCPA, PDPA, Other, GDPR, HIPAA","['Art.8', 'Art.12', 'Art.15']",False
