annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
6883,1,242,2025-11-02T13:22:56.332665Z,oracle.txt,"[{""text"":""""}]",6883,Compliant,,"{""choices"":[""APPI"",""LGPD"",""DPDP"",""CCPA"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}",Physical Security Overarching controls related to physical security are described in the Oracle Identification and Access Badge Policy.,2025-11-02T13:22:56.332665Z,"['APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']",Physical Security Overarching controls related to physical security are described in the Oracle Identification and Access Badge Policy.,135,"APPI, LGPD, DPDP, CCPA, PDPA, Other, GDPR, HIPAA","['Art.15', 'Art.32']",False
2278,1,66,2025-11-02T13:22:55.080837Z,hsbc.txt,"[{""text"":""""}]",2278,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""Other"",""APPI"",""GDPR"",""HIPAA""]}","Further details of how Meta Ireland and Meta Platforms process your personal information, the legal basis it relies on, your rights and Facebook’s contact details can be found on Meta's privacy page  Your rights We think carefully about how we use your information.",2025-11-02T13:22:55.080837Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'APPI', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'APPI', 'GDPR', 'HIPAA']","Further details of how Meta Ireland and Meta Platforms process your personal information, the legal basis it relies on, your rights and Facebook’s contact details can be found on Meta's privacy page  Your rights We think carefully about how we use your information.",266,"DPDP, PDPA, CCPA, LGPD, Other, APPI, GDPR, HIPAA","['Art.8', 'Art.12']",False
2009,1,32,2025-11-02T13:22:55.018002Z,hp.txt,"[{""text"":""""}]",2009,Ambiguous,,"{""choices"":[""CCPA"",""PDPA"",""GDPR"",""DPDP"",""APPI"",""LGPD"",""HIPAA"",""Other""]}","*The specific U.S.-based HP companies participating in the EU-US Privacy Framework include: Compaq Information Technologies, LLC; Computer Insurance Company; Gram, Inc.; Handspring Corporation; Hewlett-Packard Company Archives LLC; Hewlett-Packard Development Company, L.P.; Hewlett-Packard Enterprises, LLC; Hewlett-Packard Products CV 1, LLC; Hewlett-Packard Products CV 2, LLC; Hewlett- Packard World Trade, LLC; HP Federal LLC; HP Inc.; HP WebOS, LLC; HPI Bermuda Holdings LLC; HPI Brazil Holdings LLC; HPI CCHGPII LLC; HPI CCHGPII Sub LLC; HPI Federal LLC; HPI J1 Holdings LLC; HPI J2 Holdings LLC; HPI Luxembourg LLC; HPQ Holdings, LLC; Indigo America, Inc.; Palm Latin America, Inc.; Palm South America, LLC; Palm Trademark Holding Company, LLC; Palm, Inc.; Shoreline Investment Management Company; and Tall Tree Insurance Company.",2025-11-02T13:22:55.018002Z,"['CCPA', 'PDPA', 'GDPR', 'DPDP', 'APPI', 'LGPD', 'HIPAA', 'Other']","['CCPA', 'PDPA', 'GDPR', 'DPDP', 'APPI', 'LGPD', 'HIPAA', 'Other']","*The specific U.S.-based HP companies participating in the EU-US Privacy Framework include: Compaq Information Technologies, LLC; Computer Insurance Company; Gram, Inc.; Handspring Corporation; Hewlett-Packard Company Archives LLC; Hewlett-Packard Development Company, L.P.; Hewlett-Packard Enterprises, LLC; Hewlett-Packard Products CV 1, LLC; Hewlett-Packard Products CV 2, LLC; Hewlett- Packard World Trade, LLC; HP Federal LLC; HP Inc.; HP WebOS, LLC; HPI Bermuda Holdings LLC; HPI Brazil Holdings LLC; HPI CCHGPII LLC; HPI CCHGPII Sub LLC; HPI Federal LLC; HPI J1 Holdings LLC; HPI J2 Holdings LLC; HPI Luxembourg LLC; HPQ Holdings, LLC; Indigo America, Inc.; Palm Latin America, Inc.; Palm South America, LLC; Palm Trademark Holding Company, LLC; Palm, Inc.; Shoreline Investment Management Company; and Tall Tree Insurance Company.",838,"CCPA, PDPA, GDPR, DPDP, APPI, LGPD, HIPAA, Other","['Art.8', 'Art.12']",False
1063,1,91,2025-11-02T13:22:54.815249Z,bnb paribas.txt,"[{""text"":""""}]",1063,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""PDPA"",""CCPA"",""APPI"",""LGPD"",""GDPR"",""HIPAA""]}","With BNP Paribas Group’s entities As a member of the BNP Paribas Group, we work closely with the Group’s other companies worldwide.",2025-11-02T13:22:54.815249Z,"['Other', 'DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA']","With BNP Paribas Group’s entities As a member of the BNP Paribas Group, we work closely with the Group’s other companies worldwide.",131,"Other, DPDP, PDPA, CCPA, APPI, LGPD, GDPR, HIPAA",[],False
6606,1,42,2025-11-02T13:22:56.266517Z,nokia.txt,"[{""text"":""""}]",6606,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""CCPA"",""HIPAA"",""GDPR"",""Other""]}",Nokia’s Group DPO has broad overall oversight for auditing and monitoring all DPIAs.,2025-11-02T13:22:56.266517Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']",Nokia’s Group DPO has broad overall oversight for auditing and monitoring all DPIAs.,84,"DPDP, PDPA, LGPD, APPI, CCPA, HIPAA, GDPR, Other","['Art.35', 'Art.37']",False
4070,1,133,2025-11-02T13:22:55.485324Z,microsoft.txt,"[{""text"":""""}]",4070,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}","We use data to continually improve our products, including adding new features or capabilities.",2025-11-02T13:22:55.486215Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","We use data to continually improve our products, including adding new features or capabilities.",95,"DPDP, APPI, CCPA, PDPA, LGPD, Other, HIPAA, GDPR",[],False
6444,1,111,2025-11-02T13:22:56.230375Z,netflix.txt,"[{""text"":""""}]",6444,Ambiguous,,"{""choices"":[""APPI"",""Other"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""HIPAA"",""GDPR""]}","If you later decide you no longer want to receive these notifications, you can use your mobile device’s settings to turn them off (or via the “Notification settings” described in the preceding section).",2025-11-02T13:22:56.230375Z,"['APPI', 'Other', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']","['APPI', 'Other', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']","If you later decide you no longer want to receive these notifications, you can use your mobile device’s settings to turn them off (or via the “Notification settings” described in the preceding section).",202,"APPI, Other, DPDP, LGPD, PDPA, CCPA, HIPAA, GDPR",[],False
4875,1,938,2025-11-02T13:22:55.666747Z,microsoft.txt,"[{""text"":""""}]",4875,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",You can turn off these location features at any time in the Family Safety settings.,2025-11-02T13:22:55.666747Z,"['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']",You can turn off these location features at any time in the Family Safety settings.,83,"DPDP, PDPA, CCPA, APPI, LGPD, Other, GDPR, HIPAA",[],False
8289,1,245,2025-11-02T13:22:56.801997Z,sony.txt,"[{""text"":""""}]",8289,Non-Compliant,,"{""choices"":[""Other"",""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""GDPR"",""HIPAA""]}","To opt out, please click here.",2025-11-02T13:22:56.801997Z,"['Other', 'APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']","['Other', 'APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']",We have defined some terms that we use throughout the Privacy Statement.,72,"Other, APPI, DPDP, CCPA, PDPA, LGPD, GDPR, HIPAA",[],False
6601,1,37,2025-11-02T13:22:56.265510Z,nokia.txt,"[{""text"":""""}]",6601,Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","These assessments ensure creation of required inventories and records of processing activities, identify risks, guide on remediation, and assign actions to relevant stakeholders, with defined timelines to complete required actions.",2025-11-02T13:22:56.265510Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","These assessments ensure creation of required inventories and records of processing activities, identify risks, guide on remediation, and assign actions to relevant stakeholders, with defined timelines to complete required actions.",231,"DPDP, APPI, PDPA, CCPA, LGPD, GDPR, HIPAA, Other","['Art.4', 'Art.30', 'Art.83']",False
8460,1,149,2025-11-02T13:22:56.844008Z,spotify.txt,"[{""text"":""""}]",8460,Compliant,,"{""choices"":[""CCPA"",""APPI"",""DPDP"",""PDPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}","This includes development and training of algorithmic and machine learning models, which help us to keep our service safe and enhance our users’ experience.",2025-11-02T13:22:56.844008Z,"['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","This includes development and training of algorithmic and machine learning models, which help us to keep our service safe and enhance our users’ experience.",156,"CCPA, APPI, DPDP, PDPA, LGPD, Other, HIPAA, GDPR",[],False
3669,1,446,2025-11-02T13:22:55.391225Z,meta.txt,"[{""text"":""""}]",3669,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",This information helps us to understand the community using our products and publicly share important trends about how our products are used.,2025-11-02T13:22:55.391225Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",This information helps us to understand the community using our products and publicly share important trends about how our products are used.,141,"CCPA, DPDP, APPI, PDPA, LGPD, GDPR, HIPAA, Other",['Art.12'],False
5775,1,1838,2025-11-02T13:22:56.080348Z,microsoft.txt,"[{""text"":""""}]",5775,Ambiguous,,"{""choices"":[""APPI"",""CCPA"",""DPDP"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",The feedback from users is regularly deleted after processing.,2025-11-02T13:22:56.080348Z,"['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",The feedback from users is regularly deleted after processing.,62,"APPI, CCPA, DPDP, PDPA, LGPD, Other, GDPR, HIPAA","['Art.4', 'Art.17']",False
211,1,126,2025-11-02T13:22:54.642430Z,adobe.txt,"[{""text"":""""}]",211,Non-Compliant,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",We require these companies to protect your personal information consistent with this Privacy Policy.,2025-11-02T13:22:54.642430Z,"['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",We require these companies to protect your personal information consistent with this Privacy Policy.,100,"PDPA, DPDP, APPI, CCPA, LGPD, Other, GDPR, HIPAA",['Art.12'],False
2631,1,337,2025-11-02T13:22:55.161340Z,intel.txt,"[{""text"":""""}]",2631,Compliant,,"{""choices"":[""CCPA"",""LGPD"",""APPI"",""DPDP"",""GDPR"",""PDPA"",""Other"",""HIPAA""]}",2.5 Intel agrees to abide by a formal decision of any competent data protection authority on any issues relating to the interpretation and application of the Controller Policy (unless and to the extent that Intel is entitled to appeal any such decision and has chosen to exercise such right of appeal).,2025-11-02T13:22:55.161340Z,"['CCPA', 'LGPD', 'APPI', 'DPDP', 'GDPR', 'PDPA', 'Other', 'HIPAA']","['CCPA', 'LGPD', 'APPI', 'DPDP', 'GDPR', 'PDPA', 'Other', 'HIPAA']",2.5 Intel agrees to abide by a formal decision of any competent data protection authority on any issues relating to the interpretation and application of the Controller Policy (unless and to the extent that Intel is entitled to appeal any such decision and has chosen to exercise such right of appeal).,302,"CCPA, LGPD, APPI, DPDP, GDPR, PDPA, Other, HIPAA",['Art.4'],False
6264,1,17,2025-11-02T13:22:56.191274Z,nestle.txt,"[{""text"":""""}]",6264,Ambiguous,,"{""choices"":[""DPDP"",""LGPD"",""PDPA"",""APPI"",""CCPA"",""GDPR"",""Other"",""HIPAA""]}","Demographic information - any information that describes your demographic or psychographic characteristics, such as your date of birth, age or age range, gender, geographic location (e.g., post code, city and state, mobile location), favourite products, hobbies and interests, and household or lifestyle information.",2025-11-02T13:22:56.191274Z,"['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'GDPR', 'Other', 'HIPAA']","Demographic information - any information that describes your demographic or psychographic characteristics, such as your date of birth, age or age range, gender, geographic location (e.g., post code, city and state, mobile location), favourite products, hobbies and interests, and household or lifestyle information.",316,"DPDP, LGPD, PDPA, APPI, CCPA, GDPR, Other, HIPAA","['Art.8', 'Art.12']",False
1644,1,60,2025-11-02T13:22:54.938995Z,deutsche bank.txt,"[{""text"":""""}]",1644,Ambiguous,,"{""choices"":[""Other"",""LGPD"",""DPDP"",""CCPA"",""APPI"",""PDPA"",""GDPR"",""HIPAA""]}",Is data transfer to a third country or to an international organisation?,2025-11-02T13:22:54.938995Z,"['Other', 'LGPD', 'DPDP', 'CCPA', 'APPI', 'PDPA', 'GDPR', 'HIPAA']","['Other', 'LGPD', 'DPDP', 'CCPA', 'APPI', 'PDPA', 'GDPR', 'HIPAA']",Is data transfer to a third country or to an international organisation?,72,"Other, LGPD, DPDP, CCPA, APPI, PDPA, GDPR, HIPAA",['Art.44'],False
6869,1,228,2025-11-02T13:22:56.330658Z,oracle.txt,"[{""text"":""""}]",6869,Compliant,,"{""choices"":[""APPI"",""CCPA"",""DPDP"",""PDPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",Compliance-tracked training in ethics and business conduct and sensitive information handling is required every two years.,2025-11-02T13:22:56.331664Z,"['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",Compliance-tracked training in ethics and business conduct and sensitive information handling is required every two years.,122,"APPI, CCPA, DPDP, PDPA, LGPD, GDPR, HIPAA, Other",['Art.12'],False
6657,1,16,2025-11-02T13:22:56.277991Z,oracle.txt,"[{""text"":""""}]",6657,Compliant,,"{""choices"":[""DPDP"",""LGPD"",""PDPA"",""APPI"",""Other"",""CCPA"",""GDPR"",""HIPAA""]}","Article 2 – Services Contract Services Contract 2.1 Oracle shall Process Personal Information only on the basis of a validly entered into written or electronic services contract with a Customer (Services Contract), which complies with EEA Data Protection Law The Oracle Contracting Entity may use Sub-processors, both Oracle Sub- Processors and Third Party Sub-processors, in the regular performance of Services Contracts.",2025-11-02T13:22:56.277991Z,"['DPDP', 'LGPD', 'PDPA', 'APPI', 'Other', 'CCPA', 'GDPR', 'HIPAA']","['DPDP', 'LGPD', 'PDPA', 'APPI', 'Other', 'CCPA', 'GDPR', 'HIPAA']","Article 2 – Services Contract Services Contract 2.1 Oracle shall Process Personal Information only on the basis of a validly entered into written or electronic services contract with a Customer (Services Contract), which complies with EEA Data Protection Law The Oracle Contracting Entity may use Sub-processors, both Oracle Sub- Processors and Third Party Sub-processors, in the regular performance of Services Contracts.",422,"DPDP, LGPD, PDPA, APPI, Other, CCPA, GDPR, HIPAA","['Art.4', 'Art.6', 'Art.12']",False
4516,1,579,2025-11-02T13:22:55.583924Z,microsoft.txt,"[{""text"":""""}]",4516,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""Other"",""LGPD"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}","Please refer to the section for more information on Microsoft’s sharing of data, which include when we transfer data to another country.",2025-11-02T13:22:55.583924Z,"['APPI', 'DPDP', 'Other', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'Other', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","Please refer to the section for more information on Microsoft’s sharing of data, which include when we transfer data to another country.",136,"APPI, DPDP, Other, LGPD, PDPA, CCPA, GDPR, HIPAA","['Art.12', 'Art.44']",False
6280,1,33,2025-11-02T13:22:56.193281Z,nestle.txt,"[{""text"":""""}]",6280,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""LGPD"",""APPI"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}","Targeted advertising - to show you marketing communications on other websites, including on social media sites where you are a member (such as Facebook), by matching activities or information collected on our websites with those collected on third party sites (ie data-matching).",2025-11-02T13:22:56.193281Z,"['Other', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","Targeted advertising - to show you marketing communications on other websites, including on social media sites where you are a member (such as Facebook), by matching activities or information collected on our websites with those collected on third party sites (ie data-matching).",279,"Other, DPDP, LGPD, APPI, PDPA, CCPA, GDPR, HIPAA","['Art.12', 'Art.21']",False
1819,1,58,2025-11-02T13:22:54.973016Z,ericsson.txt,"[{""text"":""""}]",1819,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""GDPR"",""LGPD"",""Other"",""HIPAA""]}",6 ericssonnikolatesla.com Ericsson Nikola Tesla d. d.,2025-11-02T13:22:54.973016Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'LGPD', 'Other', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'LGPD', 'Other', 'HIPAA']",6 ericssonnikolatesla.com Ericsson Nikola Tesla d. d.,53,"DPDP, APPI, PDPA, CCPA, GDPR, LGPD, Other, HIPAA",[],False
503,1,70,2025-11-02T13:22:54.698192Z,apple.txt,"[{""text"":""""}]",503,Compliant,,"{""choices"":[""PDPA"",""APPI"",""LGPD"",""DPDP"",""CCPA"",""GDPR"",""Other"",""HIPAA""]}",Process Your Transactions.,2025-11-02T13:22:54.698192Z,"['PDPA', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'GDPR', 'Other', 'HIPAA']","['PDPA', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'GDPR', 'Other', 'HIPAA']",Process Your Transactions.,26,"PDPA, APPI, LGPD, DPDP, CCPA, GDPR, Other, HIPAA",[],False
3264,1,41,2025-11-02T13:22:55.299465Z,meta.txt,"[{""text"":""""}]",3264,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""LGPD"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}","When you use our products, we collect some information about you even if you don't have an account[4].",2025-11-02T13:22:55.299465Z,"['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","When you use our products, we collect some information about you even if you don't have an account[4].",102,"APPI, DPDP, CCPA, LGPD, PDPA, Other, GDPR, HIPAA",['Art.12'],False
